Store,Date,Time,Dept,Family,Item_No,SalesQty,Price,SalesValue,Sales_Status,Sales_number
S1,04/07/2009,19,GA,運動飲料,634,30,5,150,P,1
S1,04/07/2009,19,GA,運動飲料,876,5,14,70,P,1
S1,04/07/2009,20,GA,運動飲料,634,30,5,150,P,1
S1,04/07/2009,20,GA,運動飲料,020,5,13,65,P,1
S1,04/07/2009,21,GA,運動飲料,634,60,5,300,P,1
S1,04/07/2009,21,GA,運動飲料,254,1,36,36,N,1
S1,04/07/2009,21,GA,運動飲料,654,1,32,32,P,1
S1,04/07/2009,21,GA,運動飲料,558,8,6,48,N,1
S1,04/08/2009,09,GA,運動飲料,634,451,5,2255,P,1
S1,04/08/2009,10,GA,運動飲料,634,451,5,2255,P,1
S1,04/08/2009,10,GA,運動飲料,956,8,9,72,P,1
S1,04/08/2009,14,GA,運動飲料,152,8,8,64,P,1
S1,04/08/2009,14,GA,運動飲料,186,30,5,150,P,1
S1,04/08/2009,14,GA,運動飲料,274,1,23,23,P,1
S1,04/08/2009,15,GA,運動飲料,654,3,21,63,P,1
S1,04/08/2009,16,GA,運動飲料,064,30,6,180,N,1
S1,04/08/2009,16,GA,運動飲料,334,30,4,120,N,1
S1,04/08/2009,17,GA,運動飲料,152,8,8,64,P,1
S1,04/08/2009,18,GA,運動飲料,654,3,21,63,P,1
S1,04/08/2009,19,GA,運動飲料,558,15,6,90,N,1
S1,04/08/2009,20,GA,運動飲料,064,60,6,360,N,1
S1,04/08/2009,20,GA,運動飲料,152,8,8,64,P,1
S1,04/08/2009,20,GA,運動飲料,970,2,18,36,N,2
S1,04/08/2009,21,GA,運動飲料,876,10,14,140,P,1
S1,04/08/2009,22,GA,運動飲料,634,30,5,150,P,1
S1,04/09/2009,10,GA,運動飲料,654,4,24,96,P,1
S1,04/09/2009,11,GA,運動飲料,666,5,14,70,P,1
S1,04/09/2009,11,GA,運動飲料,020,15,11,165,P,2
S1,04/09/2009,14,GA,運動飲料,634,30,5,150,P,1
S1,04/09/2009,14,GA,運動飲料,186,60,5,300,P,1
S1,04/09/2009,14,GA,運動飲料,020,5,11,55,P,1
S1,04/09/2009,15,GA,運動飲料,634,30,5,150,P,1
S1,04/09/2009,16,GA,運動飲料,064,30,6,180,N,1
S1,04/09/2009,17,GA,運動飲料,634,30,5,150,P,1
S1,04/09/2009,17,GA,運動飲料,152,8,8,64,P,1
S1,04/09/2009,17,GA,運動飲料,956,8,9,72,P,1
S1,04/09/2009,18,GA,運動飲料,186,30,5,150,P,1
S1,04/09/2009,18,GA,運動飲料,654,1,32,32,P,1
S1,04/09/2009,18,GA,運動飲料,956,8,9,72,P,1
S1,04/09/2009,18,GA,運動飲料,020,10,11,110,P,1
S1,04/09/2009,18,GA,運動飲料,274,4,17,68,P,2
S1,04/09/2009,18,GA,運動飲料,334,30,4,120,N,1
S1,04/09/2009,19,GA,運動飲料,654,1,32,32,P,1
S1,04/09/2009,20,GA,運動飲料,634,30,5,150,P,1
S1,04/09/2009,20,GA,運動飲料,666,5,14,70,P,1
S1,04/09/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/09/2009,20,GA,運動飲料,334,30,4,120,N,1
S1,04/09/2009,21,GA,運動飲料,634,30,5,150,P,1
S1,04/09/2009,21,GA,運動飲料,186,60,5,300,P,2
S1,04/09/2009,21,GA,運動飲料,876,10,14,140,P,1
S1,04/09/2009,21,GA,運動飲料,020,10,11,110,P,2
S1,04/09/2009,22,GA,運動飲料,152,15,9,135,P,3
S1,04/10/2009,09,GA,運動飲料,634,300,5,1500,P,1
S1,04/10/2009,10,GA,運動飲料,152,8,8,64,P,1
S1,04/10/2009,11,GA,運動飲料,912,1,10,10,N,1
S1,04/10/2009,11,GA,運動飲料,254,1,33,33,P,1
S1,04/10/2009,11,GA,運動飲料,654,1,32,32,P,1
S1,04/10/2009,12,GA,運動飲料,634,150,5,750,P,1
S1,04/10/2009,12,GA,運動飲料,020,5,14,70,P,1
S1,04/10/2009,14,GA,運動飲料,634,30,5,150,P,1
S1,04/10/2009,14,GA,運動飲料,254,3,22,66,P,1
S1,04/10/2009,14,GA,運動飲料,654,2,32,64,P,2
S1,04/10/2009,14,GA,運動飲料,956,8,9,72,P,1
S1,04/10/2009,14,GA,運動飲料,876,5,14,70,P,1
S1,04/10/2009,15,GA,運動飲料,634,60,5,300,P,2
S1,04/10/2009,15,GA,運動飲料,254,1,33,33,P,1
S1,04/10/2009,15,GA,運動飲料,876,5,14,70,P,1
S1,04/10/2009,16,GA,運動飲料,666,10,14,140,P,1
S1,04/10/2009,16,GA,運動飲料,254,1,33,33,P,1
S1,04/10/2009,16,GA,運動飲料,654,1,32,32,P,1
S1,04/10/2009,16,GA,運動飲料,020,5,14,70,P,1
S1,04/10/2009,17,GA,運動飲料,666,5,14,70,P,1
S1,04/10/2009,17,GA,運動飲料,558,8,6,48,N,1
S1,04/10/2009,18,GA,運動飲料,634,30,5,150,P,1
S1,04/10/2009,19,GA,運動飲料,634,30,5,150,P,1
S1,04/10/2009,19,GA,運動飲料,064,30,6,180,N,1
S1,04/10/2009,20,GA,運動飲料,254,1,33,33,P,1
S1,04/10/2009,20,GA,運動飲料,186,30,5,150,P,1
S1,04/10/2009,20,GA,運動飲料,654,3,21,63,P,1
S1,04/10/2009,21,GA,運動飲料,634,30,5,150,P,1
S1,04/10/2009,21,GA,運動飲料,522,5,14,70,P,1
S1,04/10/2009,21,GA,運動飲料,152,8,8,64,P,1
S1,04/10/2009,21,GA,運動飲料,254,1,33,33,P,1
S1,04/10/2009,21,GA,運動飲料,186,30,5,150,P,1
S1,04/10/2009,21,GA,運動飲料,970,3,12,36,N,1
S1,04/10/2009,21,GA,運動飲料,558,38,6,228,N,2
S1,04/10/2009,21,GA,運動飲料,020,5,14,70,P,1
S1,04/10/2009,22,GA,運動飲料,876,10,14,140,P,1
S1,04/11/2009,09,GA,運動飲料,956,30,10,300,P,1
S1,04/11/2009,10,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,10,GA,運動飲料,796,1,12,12,N,1
S1,04/11/2009,10,GA,運動飲料,254,1,33,33,P,1
S1,04/11/2009,10,GA,運動飲料,654,3,21,63,P,1
S1,04/11/2009,10,GA,運動飲料,876,5,14,70,P,1
S1,04/11/2009,10,GA,運動飲料,958,23,4,92,N,1
S1,04/11/2009,11,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,11,GA,運動飲料,152,8,8,64,P,1
S1,04/11/2009,11,GA,運動飲料,654,3,21,63,P,1
S1,04/11/2009,11,GA,運動飲料,956,8,9,72,P,1
S1,04/11/2009,12,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,12,GA,運動飲料,254,3,22,66,P,1
S1,04/11/2009,12,GA,運動飲料,186,60,5,300,P,2
S1,04/11/2009,12,GA,運動飲料,654,3,21,63,P,1
S1,04/11/2009,13,GA,運動飲料,666,5,14,70,P,1
S1,04/11/2009,14,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,15,GA,運動飲料,064,30,6,180,N,1
S1,04/11/2009,15,GA,運動飲料,274,3,15,45,P,1
S1,04/11/2009,16,GA,運動飲料,186,30,5,150,P,1
S1,04/11/2009,16,GA,運動飲料,876,5,14,70,P,1
S1,04/11/2009,17,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,17,GA,運動飲料,654,4,24,96,P,2
S1,04/11/2009,18,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,18,GA,運動飲料,956,8,9,72,P,1
S1,04/11/2009,19,GA,運動飲料,152,8,8,64,P,1
S1,04/11/2009,19,GA,運動飲料,654,1,32,32,P,1
S1,04/11/2009,19,GA,運動飲料,876,10,14,140,P,2
S1,04/11/2009,20,GA,運動飲料,634,30,5,150,P,1
S1,04/11/2009,20,GA,運動飲料,522,5,14,70,P,1
S1,04/11/2009,20,GA,運動飲料,654,3,21,63,P,1
S1,04/11/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/11/2009,21,GA,運動飲料,254,4,25,100,P,2
S1,04/12/2009,09,GA,運動飲料,666,5,14,70,P,1
S1,04/12/2009,09,GA,運動飲料,020,5,14,70,P,1
S1,04/12/2009,10,GA,運動飲料,654,1,32,32,P,1
S1,04/12/2009,10,GA,運動飲料,558,8,6,48,N,1
S1,04/12/2009,11,GA,運動飲料,634,30,5,150,P,1
S1,04/12/2009,12,GA,運動飲料,876,5,14,70,P,1
S1,04/12/2009,13,GA,運動飲料,522,5,14,70,P,1
S1,04/12/2009,13,GA,運動飲料,186,30,5,150,P,1
S1,04/12/2009,13,GA,運動飲料,654,1,32,32,P,1
S1,04/12/2009,14,GA,運動飲料,634,30,5,150,P,1
S1,04/12/2009,14,GA,運動飲料,186,5,9,45,P,1
S1,04/12/2009,16,GA,運動飲料,634,30,5,150,P,1
S1,04/12/2009,16,GA,運動飲料,654,1,32,32,P,1
S1,04/12/2009,16,GA,運動飲料,876,5,14,70,P,1
S1,04/12/2009,17,GA,運動飲料,876,10,14,140,P,1
S1,04/12/2009,19,GA,運動飲料,254,3,22,66,P,1
S1,04/12/2009,19,GA,運動飲料,654,3,21,63,P,1
S1,04/12/2009,19,GA,運動飲料,020,10,14,140,P,2
S1,04/12/2009,19,GA,運動飲料,958,8,4,32,N,1
S1,04/12/2009,21,GA,運動飲料,634,60,5,300,P,2
S1,04/12/2009,21,GA,運動飲料,254,1,33,33,P,1
S1,04/12/2009,21,GA,運動飲料,654,7,23,161,P,3
S1,04/12/2009,21,GA,運動飲料,274,3,15,45,P,1
S1,04/12/2009,22,GA,運動飲料,876,5,14,70,P,1
S1,04/13/2009,10,GA,運動飲料,254,1,33,33,P,1
S1,04/13/2009,11,GA,運動飲料,020,5,14,70,P,1
S1,04/13/2009,12,GA,運動飲料,020,5,14,70,P,1
S1,04/13/2009,13,GA,運動飲料,634,30,5,150,P,1
S1,04/13/2009,13,GA,運動飲料,254,4,25,100,P,2
S1,04/13/2009,13,GA,運動飲料,654,4,25,100,N,2
S1,04/13/2009,14,GA,運動飲料,634,30,5,150,P,1
S1,04/13/2009,14,GA,運動飲料,152,30,9,270,N,1
S1,04/13/2009,14,GA,運動飲料,666,10,16,160,N,1
S1,04/13/2009,14,GA,運動飲料,956,90,10,900,N,1
S1,04/13/2009,15,GA,運動飲料,152,38,9,342,N,1
S1,04/13/2009,15,GA,運動飲料,254,1,33,33,P,1
S1,04/13/2009,16,GA,運動飲料,654,1,33,33,N,1
S1,04/13/2009,17,GA,運動飲料,654,1,33,33,N,1
S1,04/13/2009,17,GA,運動飲料,876,10,14,140,P,1
S1,04/13/2009,17,GA,運動飲料,020,5,14,70,P,1
S1,04/13/2009,18,GA,運動飲料,876,5,14,70,P,1
S1,04/13/2009,19,GA,運動飲料,634,60,5,300,P,2
S1,04/13/2009,20,GA,運動飲料,254,4,25,100,P,2
S1,04/13/2009,20,GA,運動飲料,654,3,22,66,N,1
S1,04/13/2009,20,GA,運動飲料,876,10,14,140,P,2
S1,04/13/2009,20,GA,運動飲料,020,10,14,140,P,2
S1,04/13/2009,21,GA,運動飲料,064,30,6,180,N,1
S1,04/13/2009,21,GA,運動飲料,254,1,33,33,P,1
S1,04/13/2009,21,GA,運動飲料,876,5,14,70,P,1
S1,04/14/2009,10,GA,運動飲料,654,3,22,66,N,1
S1,04/14/2009,11,GA,運動飲料,634,30,5,150,P,1
S1,04/14/2009,13,GA,運動飲料,522,5,14,70,P,1
S1,04/14/2009,13,GA,運動飲料,876,5,14,70,P,1
S1,04/14/2009,14,GA,運動飲料,020,5,14,70,P,1
S1,04/14/2009,16,GA,運動飲料,186,120,5,600,P,1
S1,04/14/2009,16,GA,運動飲料,654,1,33,33,N,1
S1,04/14/2009,16,GA,運動飲料,020,10,14,140,P,1
S1,04/14/2009,17,GA,運動飲料,634,30,5,150,P,1
S1,04/14/2009,18,GA,運動飲料,254,1,33,33,P,1
S1,04/14/2009,18,GA,運動飲料,654,3,22,66,N,1
S1,04/14/2009,18,GA,運動飲料,274,1,23,23,P,1
S1,04/14/2009,19,GA,運動飲料,020,5,14,70,P,1
S1,04/14/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/14/2009,20,GA,運動飲料,610,5,17,85,N,1
S1,04/14/2009,21,GA,運動飲料,876,5,14,70,P,1
S1,04/14/2009,22,GA,運動飲料,186,30,5,150,P,1
S1,04/14/2009,22,GA,運動飲料,610,5,17,85,N,1
S1,04/15/2009,09,GA,運動飲料,956,15,10,150,N,1
S1,04/15/2009,10,GA,運動飲料,254,1,33,33,P,1
S1,04/15/2009,11,GA,運動飲料,522,5,14,70,P,1
S1,04/15/2009,11,GA,運動飲料,254,4,25,100,P,2
S1,04/15/2009,12,GA,運動飲料,956,8,9,72,N,1
S1,04/15/2009,13,GA,運動飲料,334,30,4,120,N,1
S1,04/15/2009,14,GA,運動飲料,956,8,9,72,N,1
S1,04/15/2009,15,GA,運動飲料,876,5,14,70,P,1
S1,04/15/2009,16,GA,運動飲料,064,30,6,180,N,1
S1,04/15/2009,16,GA,運動飲料,522,5,14,70,P,1
S1,04/15/2009,16,GA,運動飲料,666,10,16,160,N,1
S1,04/15/2009,16,GA,運動飲料,876,10,14,140,P,1
S1,04/15/2009,16,GA,運動飲料,610,5,17,85,N,1
S1,04/15/2009,17,GA,運動飲料,522,5,14,70,P,1
S1,04/15/2009,18,GA,運動飲料,654,1,33,33,N,1
S1,04/15/2009,19,GA,運動飲料,876,5,14,70,P,1
S1,04/15/2009,20,GA,運動飲料,956,8,9,72,N,1
S1,04/15/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/15/2009,21,GA,運動飲料,522,5,14,70,P,1
S1,04/15/2009,21,GA,運動飲料,666,5,16,80,N,1
S1,04/15/2009,22,GA,運動飲料,152,8,9,72,N,1
S1,04/16/2009,10,GA,運動飲料,634,30,5,150,P,1
S1,04/16/2009,13,GA,運動飲料,186,30,5,150,P,1
S1,04/16/2009,13,GA,運動飲料,274,1,23,23,P,1
S1,04/16/2009,14,GA,運動飲料,152,8,9,72,N,1
S1,04/16/2009,15,GA,運動飲料,254,1,33,33,P,1
S1,04/16/2009,16,GA,運動飲料,876,5,14,70,P,1
S1,04/16/2009,16,GA,運動飲料,020,5,14,70,P,1
S1,04/16/2009,17,GA,運動飲料,032,30,6,180,N,1
S1,04/16/2009,17,GA,運動飲料,274,1,23,23,P,1
S1,04/16/2009,18,GA,運動飲料,020,15,14,210,P,1
S1,04/16/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/16/2009,21,GA,運動飲料,254,4,25,100,P,1
S1,04/16/2009,22,GA,運動飲料,876,10,14,140,P,2
S1,04/16/2009,22,GA,運動飲料,020,5,14,70,P,1
S1,04/17/2009,10,GA,運動飲料,654,2,34,68,N,2
S1,04/17/2009,10,GA,運動飲料,274,1,23,23,P,1
S1,04/17/2009,12,GA,運動飲料,876,5,14,70,P,1
S1,04/17/2009,13,GA,運動飲料,666,5,16,80,N,1
S1,04/17/2009,13,GA,運動飲料,020,5,14,70,P,1
S1,04/17/2009,16,GA,運動飲料,186,30,5,150,P,1
S1,04/17/2009,16,GA,運動飲料,610,5,17,85,N,1
S1,04/17/2009,17,GA,運動飲料,956,30,11,330,N,1
S1,04/17/2009,18,GA,運動飲料,634,30,6,180,N,1
S1,04/17/2009,18,GA,運動飲料,558,15,6,90,N,1
S1,04/17/2009,18,GA,運動飲料,876,5,14,70,P,1
S1,04/17/2009,18,GA,運動飲料,020,5,14,70,P,1
S1,04/17/2009,18,GA,運動飲料,274,8,17,136,P,1
S1,04/17/2009,19,GA,運動飲料,254,1,33,33,P,1
S1,04/17/2009,20,GA,運動飲料,186,30,5,150,P,1
S1,04/17/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/17/2009,21,GA,運動飲料,152,8,9,72,N,1
S1,04/17/2009,21,GA,運動飲料,254,1,33,33,P,1
S1,04/17/2009,21,GA,運動飲料,186,60,5,300,P,2
S1,04/17/2009,21,GA,運動飲料,970,1,18,18,N,1
S1,04/17/2009,22,GA,運動飲料,956,30,11,330,N,1
S1,04/18/2009,09,GA,運動飲料,956,8,10,80,N,1
S1,04/18/2009,10,GA,運動飲料,274,3,15,45,P,1
S1,04/18/2009,12,GA,運動飲料,186,30,5,150,P,1
S1,04/18/2009,14,GA,運動飲料,610,5,17,85,N,1
S1,04/18/2009,15,GA,運動飲料,876,5,14,70,P,1
S1,04/18/2009,15,GA,運動飲料,274,3,15,45,P,1
S1,04/18/2009,16,GA,運動飲料,254,1,33,33,P,1
S1,04/18/2009,16,GA,運動飲料,020,10,14,140,P,2
S1,04/18/2009,17,GA,運動飲料,186,30,5,150,P,1
S1,04/18/2009,17,GA,運動飲料,956,8,10,80,N,1
S1,04/18/2009,17,GA,運動飲料,558,8,6,48,N,1
S1,04/18/2009,17,GA,運動飲料,274,1,23,23,P,1
S1,04/18/2009,17,GA,運動飲料,610,5,17,85,N,1
S1,04/18/2009,18,GA,運動飲料,020,5,14,70,P,1
S1,04/18/2009,20,GA,運動飲料,558,15,6,90,N,1
S1,04/18/2009,21,GA,運動飲料,186,30,5,150,P,1
S1,04/18/2009,21,GA,運動飲料,020,5,14,70,P,1
S1,04/18/2009,22,GA,運動飲料,634,30,6,180,N,1
S1,04/18/2009,22,GA,運動飲料,020,5,14,70,P,1
S1,04/19/2009,10,GA,運動飲料,876,5,14,70,P,1
S1,04/19/2009,11,GA,運動飲料,254,1,33,33,P,1
S1,04/19/2009,12,GA,運動飲料,522,5,14,70,P,1
S1,04/19/2009,12,GA,運動飲料,020,5,14,70,P,1
S1,04/19/2009,14,GA,運動飲料,876,10,14,140,P,1
S1,04/19/2009,15,GA,運動飲料,522,5,14,70,P,1
S1,04/19/2009,15,GA,運動飲料,876,5,14,70,P,1
S1,04/19/2009,16,GA,運動飲料,956,8,10,80,N,1
S1,04/19/2009,17,GA,運動飲料,254,1,33,33,P,1
S1,04/19/2009,17,GA,運動飲料,186,30,5,150,P,1
S1,04/19/2009,17,GA,運動飲料,956,8,10,80,N,1
S1,04/19/2009,17,GA,運動飲料,876,5,14,70,P,1
S1,04/19/2009,17,GA,運動飲料,020,5,14,70,P,1
S1,04/19/2009,18,GA,運動飲料,254,2,33,66,P,2
S1,04/19/2009,19,GA,運動飲料,634,60,6,360,N,2
S1,04/19/2009,19,GA,運動飲料,254,1,33,33,P,1
S1,04/19/2009,19,GA,運動飲料,020,5,14,70,P,1
S1,04/19/2009,20,GA,運動飲料,912,1,10,10,N,1
S1,04/19/2009,20,GA,運動飲料,254,1,33,33,P,1
S1,04/19/2009,20,GA,運動飲料,186,30,5,150,P,1
S1,04/19/2009,20,GA,運動飲料,956,16,10,160,N,2
S1,04/19/2009,20,GA,運動飲料,876,5,14,70,P,1
S1,04/19/2009,21,GA,運動飲料,654,4,26,104,N,2
S1,04/19/2009,21,GA,運動飲料,020,15,14,210,P,2
S1,04/19/2009,21,GA,運動飲料,274,1,23,23,P,1
S1,04/19/2009,22,GA,運動飲料,654,3,23,69,N,1
S1,04/20/2009,10,GA,運動飲料,876,5,14,70,P,1
S1,04/20/2009,11,GA,運動飲料,956,8,10,80,N,1
S1,04/20/2009,11,GA,運動飲料,876,5,14,70,P,1
S1,04/20/2009,12,GA,運動飲料,274,1,23,23,P,1
S1,04/20/2009,16,GA,運動飲料,654,1,34,34,N,1
S1,04/20/2009,16,GA,運動飲料,876,10,14,140,P,2
S1,04/20/2009,18,GA,運動飲料,064,30,7,210,N,1
S1,04/20/2009,18,GA,運動飲料,912,1,10,10,N,1
S1,04/20/2009,18,GA,運動飲料,186,30,5,150,P,1
S1,04/20/2009,18,GA,運動飲料,876,10,14,140,P,1
S1,04/20/2009,19,GA,運動飲料,186,90,5,450,P,1
S1,04/20/2009,19,GA,運動飲料,610,5,17,85,N,1
S1,04/20/2009,20,GA,運動飲料,634,30,6,180,N,1
S1,04/20/2009,20,GA,運動飲料,666,15,16,240,N,1
S1,04/20/2009,20,GA,運動飲料,186,30,5,150,P,1
S1,04/20/2009,20,GA,運動飲料,970,3,12,36,N,1
S1,04/20/2009,21,GA,運動飲料,020,5,14,70,P,1
S1,04/20/2009,22,GA,運動飲料,254,6,28,168,P,1
S1,04/21/2009,10,GA,運動飲料,254,3,22,66,P,1
S1,04/21/2009,10,GA,運動飲料,956,8,10,80,N,1
S1,04/21/2009,12,GA,運動飲料,654,1,34,34,N,1
S1,04/21/2009,14,GA,運動飲料,876,35,14,490,P,1
S1,04/21/2009,15,GA,運動飲料,654,3,23,69,N,1
S1,04/21/2009,16,GA,運動飲料,254,4,25,100,P,1
S1,04/21/2009,16,GA,運動飲料,654,1,34,34,N,1
S1,04/21/2009,16,GA,運動飲料,274,1,23,23,P,1
S1,04/21/2009,17,GA,運動飲料,654,1,34,34,N,1
S1,04/21/2009,18,GA,運動飲料,254,3,22,66,P,1
S1,04/21/2009,18,GA,運動飲料,186,30,5,150,P,1
S1,04/21/2009,18,GA,運動飲料,956,8,10,80,N,1
S1,04/21/2009,19,GA,運動飲料,254,1,33,33,P,1
S1,04/21/2009,19,GA,運動飲料,032,30,6,180,N,1
S1,04/21/2009,19,GA,運動飲料,020,5,14,70,P,1
S1,04/21/2009,20,GA,運動飲料,186,60,5,300,P,1
S1,04/21/2009,20,GA,運動飲料,654,1,34,34,N,1
S1,04/21/2009,21,GA,運動飲料,666,5,16,80,N,1
S1,04/21/2009,21,GA,運動飲料,254,8,25,200,P,2
S1,04/21/2009,21,GA,運動飲料,654,1,34,34,N,1
S1,04/21/2009,21,GA,運動飲料,020,10,14,140,P,2
S1,04/21/2009,22,GA,運動飲料,186,60,5,300,P,1
S1,04/22/2009,09,GA,運動飲料,876,5,14,70,P,1
S1,04/22/2009,15,GA,運動飲料,654,3,23,69,N,1
S1,04/22/2009,15,GA,運動飲料,020,5,14,70,P,1
S1,04/22/2009,15,GA,運動飲料,610,10,14,140,P,1
S1,04/22/2009,16,GA,運動飲料,876,5,14,70,P,1
S1,04/22/2009,17,GA,運動飲料,254,4,28,112,N,1
S1,04/22/2009,17,GA,運動飲料,920,30,14,420,P,1
S1,04/22/2009,18,GA,運動飲料,274,4,17,68,P,1
S1,04/22/2009,19,GA,運動飲料,186,60,5,300,P,1
S1,04/22/2009,20,GA,運動飲料,522,5,14,70,P,1
S1,04/22/2009,20,GA,運動飲料,558,8,6,48,N,1
S1,04/22/2009,20,GA,運動飲料,274,3,15,45,P,1
S1,04/22/2009,21,GA,運動飲料,654,1,34,34,N,1
S1,04/22/2009,21,GA,運動飲料,956,8,10,80,N,1
S1,04/22/2009,21,GA,運動飲料,876,5,14,70,P,1
S1,04/22/2009,22,GA,運動飲料,186,60,5,300,P,1
S1,04/22/2009,22,GA,運動飲料,020,5,14,70,P,1
S1,04/23/2009,10,GA,運動飲料,186,30,5,150,P,1
S1,04/23/2009,10,GA,運動飲料,654,1,34,34,N,1
S1,04/23/2009,11,GA,運動飲料,876,5,14,70,P,1
S1,04/23/2009,11,GA,運動飲料,020,5,14,70,P,1
S1,04/23/2009,12,GA,運動飲料,666,20,14,280,P,1
S1,04/23/2009,12,GA,運動飲料,186,30,5,150,P,1
S1,04/23/2009,12,GA,運動飲料,876,20,14,280,P,1
S1,04/23/2009,14,GA,運動飲料,654,1,34,34,N,1
S1,04/23/2009,16,GA,運動飲料,152,8,9,72,N,1
S1,04/23/2009,16,GA,運動飲料,558,8,6,48,N,1
S1,04/23/2009,16,GA,運動飲料,020,20,14,280,P,1
S1,04/23/2009,17,GA,運動飲料,666,5,14,70,P,1
S1,04/23/2009,17,GA,運動飲料,032,60,6,360,N,1
S1,04/23/2009,17,GA,運動飲料,274,3,15,45,P,1
S1,04/23/2009,18,GA,運動飲料,032,90,6,540,N,1
S1,04/23/2009,18,GA,運動飲料,876,10,14,140,P,2
S1,04/23/2009,19,GA,運動飲料,634,30,6,180,N,1
S1,04/23/2009,19,GA,運動飲料,064,30,7,210,N,1
S1,04/23/2009,19,GA,運動飲料,912,6,8,48,N,1
S1,04/23/2009,19,GA,運動飲料,970,1,18,18,N,1
S1,04/23/2009,20,GA,運動飲料,654,1,34,34,N,1
S1,04/23/2009,20,GA,運動飲料,020,5,14,70,P,1
S1,04/23/2009,20,GA,運動飲料,274,1,23,23,P,1
S1,04/23/2009,20,GA,運動飲料,958,8,4,32,N,1
S1,04/23/2009,21,GA,運動飲料,558,8,6,48,N,1
S1,04/23/2009,22,GA,運動飲料,254,1,37,37,N,1
S1,04/23/2009,22,GA,運動飲料,654,1,34,34,N,1
S1,04/23/2009,22,GA,運動飲料,970,1,18,18,N,1
S1,04/24/2009,09,GA,運動飲料,064,60,7,420,N,1
S1,04/24/2009,09,GA,運動飲料,032,180,6,1080,N,1
S1,04/24/2009,10,GA,運動飲料,634,30,6,180,N,1
S1,04/24/2009,10,GA,運動飲料,956,8,10,80,N,1
S1,04/24/2009,11,GA,運動飲料,970,1,18,18,N,1
S1,04/24/2009,11,GA,運動飲料,610,5,14,70,P,1
S1,04/24/2009,13,GA,運動飲料,654,1,34,34,N,1
S1,04/24/2009,13,GA,運動飲料,020,5,14,70,P,1
S1,04/24/2009,13,GA,運動飲料,334,150,4,600,N,1
S1,04/24/2009,15,GA,運動飲料,654,1,34,34,N,1
S1,04/24/2009,17,GA,運動飲料,666,10,14,140,P,1
S1,04/24/2009,17,GA,運動飲料,558,38,6,228,N,1
S1,04/24/2009,18,GA,運動飲料,020,15,14,210,P,1
S1,04/24/2009,18,GA,運動飲料,334,90,4,360,N,1
S1,04/24/2009,19,GA,運動飲料,654,1,34,34,N,1
S1,04/24/2009,20,GA,運動飲料,634,60,6,360,N,1
S1,04/24/2009,20,GA,運動飲料,876,5,15,75,N,1
S1,04/24/2009,20,GA,運動飲料,020,5,14,70,P,1
S1,04/24/2009,21,GA,運動飲料,634,30,6,180,N,1
S1,04/24/2009,21,GA,運動飲料,064,60,7,420,N,1
S1,04/24/2009,21,GA,運動飲料,876,5,15,75,N,1
S1,04/24/2009,21,GA,運動飲料,020,5,14,70,P,1
S1,04/24/2009,22,GA,運動飲料,634,150,6,900,N,1
S1,04/24/2009,22,GA,運動飲料,186,30,6,180,N,1
S1,04/25/2009,09,GA,運動飲料,634,60,6,360,N,2
S1,04/25/2009,11,GA,運動飲料,634,30,6,180,N,1
S1,04/25/2009,11,GA,運動飲料,064,90,6,540,P,2
S1,04/25/2009,11,GA,運動飲料,152,8,9,72,N,1
S1,04/25/2009,11,GA,運動飲料,186,30,6,180,N,1
S1,04/25/2009,11,GA,運動飲料,322,5,18,90,N,1
S1,04/25/2009,12,GA,運動飲料,020,10,14,140,P,2
S1,04/25/2009,12,GA,運動飲料,274,1,23,23,P,1
S1,04/25/2009,14,GA,運動飲料,032,30,6,180,N,1
S1,04/25/2009,15,GA,運動飲料,634,30,6,180,N,1
S1,04/25/2009,15,GA,運動飲料,666,5,14,70,P,1
S1,04/25/2009,15,GA,運動飲料,254,3,22,66,P,1
S1,04/25/2009,15,GA,運動飲料,644,4,6,24,N,1
S1,04/25/2009,15,GA,運動飲料,654,1,32,32,P,1
S1,04/25/2009,16,GA,運動飲料,654,8,24,192,P,1
S1,04/25/2009,17,GA,運動飲料,654,1,32,32,P,1
S1,04/25/2009,17,GA,運動飲料,020,5,14,70,P,1
S1,04/25/2009,18,GA,運動飲料,634,30,6,180,N,1
S1,04/25/2009,18,GA,運動飲料,956,8,9,72,P,1
S1,04/25/2009,18,GA,運動飲料,970,3,18,54,N,3
S1,04/25/2009,19,GA,運動飲料,522,10,14,140,P,1
S1,04/25/2009,19,GA,運動飲料,254,1,33,33,P,1
S1,04/25/2009,19,GA,運動飲料,654,4,24,96,P,2
S1,04/25/2009,19,GA,運動飲料,956,8,9,72,P,1
